# Data Analysis 
# Generated on: 2025-06-18 17:00:50
# Columns: Step, NS=0/MS=1, Time_Elapsed_s, Total_energy_calls, U_max
#
19610    1        194.697910   1500004610.0 15.727484   
19620    1        194.699841   1500004620.0 15.717848   
19630    1        194.705292   1500004630.0 15.702458   
19640    1        194.707212   1500004640.0 15.693841   
19650    1        194.709179   1500004650.0 15.685423   
19660    1        194.711082   1500004660.0 15.678129   
19670    1        194.713020   1500004670.0 15.662775   
19680    1        194.715267   1500004680.0 15.653781   
19690    1        194.717233   1500004690.0 15.641307   
19700    1        194.719145   1500004700.0 15.633293   
19710    1        194.721013   1500004710.0 15.615277   
19720    1        194.723393   1500004720.0 15.604958   
19730    1        194.725309   1500004730.0 15.595090   
19740    1        194.727240   1500004740.0 15.578175   
19750    1        194.731736   1500004750.0 15.565586   
19760    1        194.733675   1500004760.0 15.558563   
19770    1        194.735147   1500004770.0 15.549548   
19780    1        194.739227   1500004780.0 15.540178   
19790    1        194.740780   1500004790.0 15.527245   
19800    1        194.742283   1500004800.0 15.511063   
19810    1        194.744627   1500004810.0 15.503795   
19820    1        194.746238   1500004820.0 15.495309   
19830    1        194.748041   1500004830.0 15.481413   
19840    1        194.749825   1500004840.0 15.474538   
19850    1        194.751591   1500004850.0 15.462813   
19860    1        194.753648   1500004860.0 15.451248   
19870    1        194.755285   1500004870.0 15.443996   
19880    1        194.757515   1500004880.0 15.438852   
19890    1        194.759467   1500004890.0 15.431108   
19900    1        194.761393   1500004900.0 15.425031   
19910    1        194.763319   1500004910.0 15.413072   
19920    1        194.765485   1500004920.0 15.406496   
19930    1        194.767286   1500004930.0 15.399895   
19940    1        194.768818   1500004940.0 15.388449   
19950    1        194.770327   1500004950.0 15.380789   
19960    1        194.771815   1500004960.0 15.370686   
19970    1        194.773330   1500004970.0 15.365879   
19980    1        194.774824   1500004980.0 15.361160   
19990    1        194.776329   1500004990.0 15.350676   
20000    1        194.777837   1500005000.0 15.343363   
20010    1        194.779327   1500005010.0 15.326775   
20020    1        194.780805   1500005020.0 15.316509   
20030    1        194.782884   1500005030.0 15.303871   
